ticket_id;data_contato;id_cliente;matricula_agente;motivo_contato;csat;comentario_csat
193326;2025-12-30 21:50:15;3738611918;78265;Agendamento de entrega;4;Achei o design do app muito limpo e moderno.
215795;2025-12-28 04:29:51;8256220336;44799;Produto entregue com defeito;5;O processo foi simples e sem burocracia, me surpreendeu.
975804;2025-12-16 20:32:51;7628087488;59156;Dificuldade de navegação no site;5;A atendente foi muito simpática e prestativa.
702042;2025-12-07 21:47:40;5358415479;62349;Cupom de desconto inválido;5;Problema resolvido com eficácia. Parabéns à equipe.
801520;2025-12-19 15:48:39;9876312665;84584;Dúvida sobre tamanho/medidas;4;Suporte técnico nota mil.
618105;2025-12-05 11:42:53;5503148387;35444;Alteração de endereço de entrega;1;Cobrando duas vezes a mesma fatura.
256389;2025-12-25 02:33:36;6719004351;63276;Produto entregue errado;5;O sistema de segurança me passa muita credibilidade.
194458;2025-12-01 06:14:59;2974386802;79769;Solicitação de devolução;3;Não consigo achar a opção de cancelar, escondem de propósito.
917392;2025-12-08 06:07:20;6297963360;77994;Dificuldade de navegação no site;4;Muito satisfeito com a solução apresentada.
636561;2025-12-06 03:34:04;8542589747;52894;Atraso na entrega;1;Muito lento o atendimento, a culpa não é da atendente, mas do sistema.
178693;2025-12-19 21:57:04;6889493881;42061;Boleto não gerado;5;Ótima experiência do usuário (UX).
858711;2025-12-17 17:46:35;4838325927;88547;Agendamento de entrega;5;Achei o design do app muito limpo e moderno.
858724;2025-12-30 21:41:17;5651425320;81260;Erro ao finalizar compra;4;O melhor atendimento que já tive em e-commerce.
206210;2025-12-11 02:11:45;2367291673;85568;Alteração de endereço de entrega;4;A atendente Maria foi um anjo, resolveu o que ninguém conseguia.
368322;2025-12-02 15:55:04;7202617230;92594;Embalagem danificada;5;Rápido, prático e eficiente.
775636;2025-12-14 04:47:29;6251330715;77994;Produto entregue com defeito;2;Não dá para ver o que está sendo digitado no chat.
342389;2025-12-01 18:15:56;5591801596;38460;Dúvida sobre garantia;2;O aplicativo fecha sozinho quando tento ver o extrato.
578938;2025-12-30 08:49:22;3370122112;83424;Alteração de endereço de entrega;5;Muito bom, recomendo a todos.
410401;2025-12-16 19:44:24;5896320348;11341;Produto entregue com defeito;1;Não dá para ver o que está sendo digitado no chat.
376955;2025-12-14 13:07:53;9677962911;31817;Dúvida sobre tamanho/medidas;4;Adorei a nova funcionalidade de pix, muito rápida.
586830;2025-12-07 00:28:02;2204106467;92594;Problema com vale-presente;4;Suporte técnico nota mil.
152512;2025-12-28 17:44:00;3636167678;64827;Produto entregue errado;3;Lentidão absurda para carregar a página inicial.
204657;2025-12-13 01:49:21;8940877069;82334;Solicitação de devolução;2;Atendimento demorado e muito burocrático.
952679;2025-12-26 05:49:03;6565250987;68440;Estorno não realizado;3;O atendente nem leu o que eu escrevi, mandou resposta pronta.
283188;2025-12-21 00:03:55;6589015100;34240;Reclamação sobre transportadora;3;Um absurdo bloquear o recebimento do meu pix entre contas da mesma titularidade.
141360;2025-12-23 06:51:04;4905834436;23020;Dúvida sobre garantia;4;Ótima experiência do usuário (UX).
993647;2025-12-23 04:26:36;9629234792;93398;Esqueci minha senha;5;Clareza nas informações, sem letras miúdas.
404681;2025-12-15 21:16:28;1791071554;92594;Pedido incompleto;5;Gosto quando a empresa valoriza o tempo do cliente.
477712;2025-12-06 00:29:57;4195226480;84101;Dúvida sobre tamanho/medidas;1;Interface confusa, poluição visual, não acho nada.
940534;2025-12-10 06:23:27;9164535822;85568;Dúvida sobre frete;5;Muito bom, recomendo a todos.
809641;2025-12-25 03:56:24;1747792036;86561;Agendamento de entrega;2;Prometeram resolver em 24h e já faz uma semana.
427897;2025-12-26 20:40:15;5432018576;92130;Dúvida sobre garantia;4;O processo foi simples e sem burocracia, me surpreendeu.
546688;2025-12-29 06:32:10;5638635606;74981;Pedido incompleto;4;Sempre que preciso sou bem atendido.
874415;2025-12-21 15:34:54;4047013205;83347;Atraso na entrega;4;Achei o design do app muito limpo e moderno.
221531;2025-12-11 10:35:53;2322051984;63052;Consulta de disponibilidade de estoque;5;O melhor atendimento que já tive em e-commerce.
199613;2025-12-25 19:46:37;8387972034;68955;Problema com vale-presente;3;Processo arcaico, exigem ir na agência para algo digital.
992596;2025-12-03 18:33:28;2468913247;66897;Agendamento de entrega;3;Pedem documento que já enviei 3 vezes, desorganização total.
895034;2025-12-07 08:06:11;5758876878;11035;Produto entregue errado;5;Sem filas, sem espera, direto ao ponto. Perfeito.
148118;2025-12-05 00:58:35;7590958817;95836;Embalagem danificada;2;Muito lento o atendimento, a culpa não é da atendente, mas do sistema.
110142;2025-12-02 04:33:00;6649279085;75506;Reclamação sobre transportadora;2;Lentidão absurda para carregar a página inicial.
993385;2025-12-18 00:50:16;4986444967;40485;Dúvida sobre frete;1;Não é claro o procedimento, confuso!
245117;2025-12-18 06:17:02;2650009266;53903;Cupom de desconto inválido;2;Movimento minha conta todos os meses e ainda me negam crédito.
795578;2025-12-10 10:59:26;8877383867;66897;Suspeita de fraude;4;Gostei da agilidade na entrega e no suporte.
778636;2025-12-10 20:59:19;2627035121;38472;Confirmação de pagamento;4;Sem filas, sem espera, direto ao ponto. Perfeito.
278795;2025-12-11 08:46:36;5991402847;98537;Dúvida sobre tamanho/medidas;2;O chat indica falar com um especialista, mas mandam retornar outro dia.
444625;2025-12-29 03:18:49;6001670775;53214;Dificuldade de navegação no site;1;Pedem documento que já enviei 3 vezes, desorganização total.
474894;2025-12-07 17:57:23;2942091426;74868;Pix não aprovado;5;O processo foi simples e sem burocracia, me surpreendeu.
558976;2025-12-19 12:38:40;4276582879;95187;Confirmação de pagamento;5;Gosto quando a empresa valoriza o tempo do cliente.
752011;2025-12-31 03:42:07;8708728501;50757;Estorno não realizado;5;Problema resolvido com eficácia. Parabéns à equipe.
381342;2025-12-24 00:50:42;6545303811;43717;Produto entregue errado;5;Problema resolvido com eficácia. Parabéns à equipe.
868677;2025-12-22 07:56:35;5649589392;79769;Alteração de dados cadastrais;5;O sistema de segurança me passa muita credibilidade.
197466;2025-12-26 09:20:54;2661614934;69350;Produto entregue errado;5;Finalmente uma empresa que ouve o cliente.
490722;2025-12-23 19:03:32;5492922930;68955;Reclamação sobre transportadora;4;A atendente foi muito simpática e prestativa.
954551;2025-12-07 20:03:31;4556831337;40959;Embalagem danificada;1;Processo arcaico, exigem ir na agência para algo digital.
459370;2025-12-06 00:03:26;7893855741;85568;Solicitação de devolução;4;Muito bom, recomendo a todos.
291752;2025-12-09 12:58:22;2684958571;30001;Cupom de desconto inválido;1;Quer desumanizar mais ainda o atendente coloca um bot de vez.
219361;2025-12-18 16:19:13;3577385098;42679;Boleto não gerado;5;A atendente Maria foi um anjo, resolveu o que ninguém conseguia.
520245;2025-12-05 23:02:36;2901046408;95187;Dúvida sobre garantia;4;Nota 10 para o atendimento, superou minhas expectativas.
519692;2025-12-20 10:08:03;5721065724;37235;Cupom de desconto inválido;5;Gosto quando a empresa valoriza o tempo do cliente.
578715;2025-12-29 03:43:40;1562735040;66810;Agendamento de entrega;1;Se eu recebo um pagamento, não tem lógica esperar análise de 72h.
385037;2025-12-22 10:04:57;2297232532;11456;Agendamento de entrega;4;Consegui resolver tudo pelo chat sem precisar ligar.
976303;2025-12-20 11:23:40;7044182517;35688;Suspeita de fraude;3;Nunca vi um banco que o cliente tem conta a anos e não oferece crédito.
504452;2025-12-06 13:25:50;4303253485;77994;Cancelamento de compra;2;Taxa abusiva que apareceu do nada no meu extrato.
823415;2025-12-06 17:50:32;4887686435;58421;Cupom de desconto inválido;3;Vocês descontaram uma cesta de serviço que eu não contratei.
991993;2025-12-20 12:37:03;7039240309;43771;Solicitação de troca;1;Quanta burocracia desnecessária! Só continuo aqui porque a empresa exige!
601476;2025-12-21 05:53:02;3594691148;99682;Nota fiscal não recebida;4;Rápido, prático e eficiente.
938754;2025-12-31 10:16:13;5316245665;99535;Alteração de endereço de entrega;4;Atendimento excelente, resolveram meu problema muito rápido.
542226;2025-12-24 16:31:59;1925345701;84798;Atraso na entrega;5;Gostei da agilidade na entrega e no suporte.
780364;2025-12-17 12:15:48;4603484116;70699;Pix não aprovado;3;Aplicativo ruim para digitar, o teclado cobre a área de escrever.
935620;2025-12-22 08:59:40;3518437542;99682;Alteração de endereço de entrega;3;Não é claro o procedimento, confuso!
274880;2025-12-11 03:16:57;3147963295;78073;Rastreamento não atualiza;5;O melhor atendimento que já tive em e-commerce.
218548;2025-12-24 10:23:31;8822525355;98849;Esqueci minha senha;4;Ótima experiência do usuário (UX).
238948;2025-12-03 21:30:31;1032598523;99535;Problema com vale-presente;4;Muito bom, recomendo a todos.
829987;2025-12-13 06:51:56;1649501094;95836;Pedido incompleto;4;Problema resolvido com eficácia. Parabéns à equipe.
861697;2025-12-05 09:36:11;2795239854;53903;Nota fiscal não recebida;5;Fui atendido prontamente e com muita educação.
161495;2025-12-07 06:20:20;1209375126;68660;Rastreamento não atualiza;3;Péssimo, pessoas que atuam como máquinas, serviço repetitivo.
985364;2025-12-30 11:33:15;3475852032;14322;Alteração de endereço de entrega;3;Os apps estão péssimo, toda hora trava, da erro muito ruim.
267138;2025-12-12 07:55:35;3761607938;86561;Boleto não gerado;5;Adorei a nova funcionalidade de pix, muito rápida.
208751;2025-12-13 10:07:04;6203981775;94620;Produto entregue com defeito;1;Primeiro tenho que explicar tudo pra um robô, pra ele falar que não consegue me ajudar.
536236;2025-12-12 22:14:11;3658564061;40485;Cancelamento de compra;5;Problema resolvido com eficácia. Parabéns à equipe.
719446;2025-12-25 15:41:58;3092566358;74981;Dúvida sobre garantia;3;Atendimento insensível, consultor não demonstrou interesse no meu problema grave.
606121;2025-12-05 20:56:33;3592883858;37235;Suspeita de fraude;4;Clareza nas informações, sem letras miúdas.
941235;2025-12-27 03:59:51;1008854808;97513;Cupom de desconto inválido;5;Amei a facilidade de navegação no novo app.
696580;2025-12-03 20:25:31;3775097146;83424;Nota fiscal não recebida;2;Falta de vontade de resolver, me jogam de um setor para o outro.
811346;2025-12-13 15:06:14;6762092117;67978;Cupom de desconto inválido;5;Atendimento excelente, resolveram meu problema muito rápido.
559447;2025-12-03 04:51:11;5722101858;90096;Agendamento de entrega;5;Amei a facilidade de navegação no novo app.
290065;2025-12-05 17:03:34;1628031141;27878;Atraso na entrega;4;Suporte técnico nota mil.
741018;2025-12-10 19:25:16;8909982624;68147;Cupom de desconto inválido;5;Atendimento excelente, resolveram meu problema muito rápido.
498197;2025-12-28 03:25:56;3114109223;52670;Solicitação de devolução;1;Demorou UMA HORA para que eu fosse atendida, NÃO resolveu minha solicitação.
917012;2025-12-12 14:45:10;6877517651;50776;Embalagem danificada;5;Amei a facilidade de navegação no novo app.
476018;2025-12-01 04:45:18;2327593101;37689;Alteração de dados cadastrais;3;Os apps estão péssimo, toda hora trava, da erro muito ruim.
741055;2025-12-13 09:33:12;8417812693;39695;Alteração de dados cadastrais;3;Péssimo! Esse débito automático é horrível, demora muito pra debitar...
130216;2025-12-26 19:10:22;4859106140;64029;Alteração de endereço de entrega;2;Bloquearam a conta por receber depósito, e não consegui desbloquear.
817712;2025-12-22 12:46:11;1974547418;44799;Atraso na entrega;3;Prometeram resolver em 24h e já faz uma semana.
979269;2025-12-01 00:46:35;8643478669;99911;Dúvida sobre garantia;2;Não é claro o procedimento, confuso!
862606;2025-12-19 04:31:20;5197969872;22168;Dificuldade de navegação no site;5;Fui atendido prontamente e com muita educação.
237002;2025-12-23 08:21:13;2006451779;37235;Status do pedido;5;Estorno caiu na hora, confiança total.
606545;2025-12-10 02:39:23;9428328557;24159;Consulta de disponibilidade de estoque;1;Péssimo, pessoas que atuam como máquinas, serviço repetitivo.
611833;2025-12-27 02:44:06;7308117627;13930;Produto entregue com defeito;1;O chat indica falar com um especialista, mas mandam retornar outro dia.
218423;2025-12-28 07:48:21;5619103195;84584;Embalagem danificada;5;Consegui resolver tudo pelo chat sem precisar ligar.
531262;2025-12-27 03:55:54;6718738908;63201;Cobrança duplicada no cartão;3;Nunca vi um banco que o cliente tem conta a anos e não oferece crédito.
562094;2025-12-05 20:23:27;6538898499;63201;Alteração de dados cadastrais;2;Os apps estão péssimo, toda hora trava, da erro muito ruim.
148205;2025-12-17 05:12:36;8447116347;64136;Status do pedido;4;A atendente Maria foi um anjo, resolveu o que ninguém conseguia.
166412;2025-12-03 13:57:14;4598610448;79006;Reclamação sobre transportadora;3;Os apps estão péssimo, toda hora trava, da erro muito ruim.
374320;2025-12-31 04:02:26;2906698723;33863;Esqueci minha senha;2;O atendente nem leu o que eu escrevi, mandou resposta pronta.
786789;2025-12-20 08:35:58;8545986937;78122;Confirmação de pagamento;5;Estorno caiu na hora, confiança total.
429502;2025-12-31 13:40:13;4918891148;77460;Problema com vale-presente;4;Nota 10 para o atendimento, superou minhas expectativas.
112960;2025-12-10 03:37:51;4951355748;20260;Solicitação de devolução;1;Demorou UMA HORA para que eu fosse atendida, NÃO resolveu minha solicitação.
838793;2025-12-28 13:09:19;8172939011;77460;Boleto não gerado;5;Sem filas, sem espera, direto ao ponto. Perfeito.
810859;2025-12-04 15:05:59;9478415511;88278;Solicitação de troca;4;Ótima experiência do usuário (UX).
650311;2025-12-01 19:09:28;7133260987;97513;Solicitação de troca;2;Meu limite sumiu sem aviso prévio.
904812;2025-12-06 17:11:31;5545850584;16355;Erro ao finalizar compra;2;Péssimo, pessoas que atuam como máquinas, serviço repetitivo.
879746;2025-12-07 18:25:18;2795684935;34326;Reclamação sobre transportadora;1;Bloquearam a conta por receber depósito, e não consegui desbloquear.
704660;2025-12-16 00:44:08;1536963767;52865;Embalagem danificada;3;Taxa abusiva que apareceu do nada no meu extrato.
858931;2025-12-25 06:57:47;6674305390;40199;Cancelamento de compra;1;Se eu recebo um pagamento, não tem lógica esperar análise de 72h.
692458;2025-12-26 09:32:38;3351236804;67011;Dúvida sobre frete;3;Péssimo atendimento, já to a 10 dias tentando fazer uma contestação.
334865;2025-12-28 02:40:34;1257157317;81260;Cancelamento de compra;1;Fiquei mais de 40 minutos esperando para ser atendido por um humano.
802382;2025-12-21 22:22:46;1567130806;11341;Reclamação sobre transportadora;5;O melhor atendimento que já tive em e-commerce.
454733;2025-12-29 23:49:33;9887350228;22039;Solicitação de devolução;5;Amei a facilidade de navegação no novo app.
644315;2025-12-10 18:04:32;5784066091;15729;Dúvida sobre tamanho/medidas;4;Finalmente uma empresa que ouve o cliente.
648513;2025-12-25 08:05:38;9277952079;46020;Problema com vale-presente;5;Amei a facilidade de navegação no novo app.
821673;2025-12-12 18:58:45;5398220065;87841;Rastreamento não atualiza;5;O processo foi simples e sem burocracia, me surpreendeu.
834611;2025-12-09 21:46:05;2836433558;89873;Status do pedido;4;O processo foi simples e sem burocracia, me surpreendeu.
748270;2025-12-19 13:34:10;2440100985;97161;Rastreamento não atualiza;3;Impossível falar ou ser atendido por pessoas... saudades do atendimento humano.
199868;2025-12-31 13:55:51;1581896260;92130;Alteração de dados cadastrais;3;Fui roubada via pix, contestei em menos de meia hora e nao fui restituido.
